subject,native_lang,context,mat_verb,wh,emb_verb,list,tense,response
10008,EN,MST,know,who,hire,cyan,finite,1
10735,EN,MST,know,who,hire,cyan,finite,0
10760,EN,MST,know,who,hire,cyan,finite,0
10407,EN,MST,know,who,hire,cyan,finite,0
10080,EN,MST,know,who,hire,cyan,finite,0
11008,EN,MST,know,who,hire,cyan,finite,0
10559,EN,MST,know,who,hire,cyan,finite,0
10044,EN,MAT,know,where,store,cyan,finite,1
10445,EN,MAT,know,where,store,cyan,finite,1
10110,EN,MAT,know,where,store,cyan,finite,1
11497,EN,MAT,know,where,store,cyan,finite,1
10803,EN,MAT,know,where,store,cyan,finite,1
10074,EN,MAT,know,where,store,cyan,finite,1
10083,EN,MAT,know,where,store,cyan,finite,1
11057,EN,MAT,know,where,store,cyan,finite,1
11303,EN,MAT,know,where,store,cyan,finite,1
10469,EN,MAT,know,where,store,cyan,finite,1
11090,EN,MAT,know,where,store,cyan,finite,1
me387,EN,MAT,know,where,store,cyan,finite,1
10778,EN,MAT,know,where,store,cyan,finite,1
11374,EN,MAT,know,where,store,cyan,finite,1
10838,EN,MAT,know,where,store,cyan,finite,1
10436,EN,MAT,know,where,store,cyan,finite,1
11056,EN,MAT,know,where,store,cyan,finite,1
10118,EN,MAT,know,where,store,cyan,finite,1
10008,EN,MAT,know,where,store,cyan,finite,1
10735,EN,MAT,know,where,store,cyan,finite,1
10760,EN,MAT,know,where,store,cyan,finite,1
10407,EN,MAT,know,where,store,cyan,finite,1
10080,EN,MAT,know,where,store,cyan,finite,1
11008,EN,MAT,know,where,store,cyan,finite,1
10559,EN,MAT,know,where,store,cyan,finite,1
10044,EN,MAT,know,where,sell,cyan,finite,1
10445,EN,MAT,know,where,sell,cyan,finite,1
10110,EN,MAT,know,where,sell,cyan,finite,0
11497,EN,MAT,know,where,sell,cyan,finite,1
10803,EN,MAT,know,where,sell,cyan,finite,1
10074,EN,MAT,know,where,sell,cyan,finite,1
10083,EN,MAT,know,where,sell,cyan,finite,1
11057,EN,MAT,know,where,sell,cyan,finite,1
11303,EN,MAT,know,where,sell,cyan,finite,1
10469,EN,MAT,know,where,sell,cyan,finite,1
11090,EN,MAT,know,where,sell,cyan,finite,1
me387,EN,MAT,know,where,sell,cyan,finite,0
10778,EN,MAT,know,where,sell,cyan,finite,1
11374,EN,MAT,know,where,sell,cyan,finite,1
10838,EN,MAT,know,where,sell,cyan,finite,1
10436,EN,MAT,know,where,sell,cyan,finite,1
11056,EN,MAT,know,where,sell,cyan,finite,1
10118,EN,MAT,know,where,sell,cyan,finite,1
10008,EN,MAT,know,where,sell,cyan,finite,1
10735,EN,MAT,know,where,sell,cyan,finite,1
10760,EN,MAT,know,where,sell,cyan,finite,1
10407,EN,MAT,know,where,sell,cyan,finite,1
10080,EN,MAT,know,where,sell,cyan,finite,1
11008,EN,MAT,know,where,sell,cyan,finite,1
10559,EN,MAT,know,where,sell,cyan,finite,0
10044,EN,MAT,know,who,invite,cyan,finite,1
10445,EN,MAT,know,who,invite,cyan,finite,1
10110,EN,MAT,know,who,invite,cyan,finite,0
11497,EN,MAT,know,who,invite,cyan,finite,1
10803,EN,MAT,know,who,invite,cyan,finite,1
10074,EN,MAT,know,who,invite,cyan,finite,1
10083,EN,MAT,know,who,invite,cyan,finite,1
11057,EN,MAT,know,who,invite,cyan,finite,1
11303,EN,MAT,know,who,invite,cyan,finite,1
10469,EN,MAT,know,who,invite,cyan,finite,1
11090,EN,MAT,know,who,invite,cyan,finite,1
me387,EN,MAT,know,who,invite,cyan,finite,1
10778,EN,MAT,know,who,invite,cyan,finite,1
11374,EN,MAT,know,who,invite,cyan,finite,1
10838,EN,MAT,know,who,invite,cyan,finite,1
10436,EN,MAT,know,who,invite,cyan,finite,1
11056,EN,MAT,know,who,invite,cyan,finite,1
10118,EN,MAT,know,who,invite,cyan,finite,1
10008,EN,MAT,know,who,invite,cyan,finite,1
10735,EN,MAT,know,who,invite,cyan,finite,1
10760,EN,MAT,know,who,invite,cyan,finite,1
10407,EN,MAT,know,who,invite,cyan,finite,1
10080,EN,MAT,know,who,invite,cyan,finite,1
11008,EN,MAT,know,who,invite,cyan,finite,1
10559,EN,MAT,know,who,invite,cyan,finite,0
10044,EN,MAT,know,who,select,cyan,finite,1
10445,EN,MAT,know,who,select,cyan,finite,1
10110,EN,MAT,know,who,select,cyan,finite,0
11497,EN,MAT,know,who,select,cyan,finite,1
10803,EN,MAT,know,who,select,cyan,finite,1
10074,EN,MAT,know,who,select,cyan,finite,1
10083,EN,MAT,know,who,select,cyan,finite,1
11057,EN,MAT,know,who,select,cyan,finite,1
11303,EN,MAT,know,who,select,cyan,finite,1
10469,EN,MAT,know,who,select,cyan,finite,1
11090,EN,MAT,know,who,select,cyan,finite,1
me387,EN,MAT,know,who,select,cyan,finite,1
10778,EN,MAT,know,who,select,cyan,finite,1
11374,EN,MAT,know,who,select,cyan,finite,1
10838,EN,MAT,know,who,select,cyan,finite,1
10436,EN,MAT,know,who,select,cyan,finite,1
11056,EN,MAT,know,who,select,cyan,finite,1
10118,EN,MAT,know,who,select,cyan,finite,1
10008,EN,MAT,know,who,select,cyan,finite,1
10735,EN,MAT,know,who,select,cyan,finite,1
10760,EN,MAT,know,who,select,cyan,finite,1
10407,EN,MAT,know,who,select,cyan,finite,1
10080,EN,MAT,know,who,select,cyan,finite,1
11008,EN,MAT,know,who,select,cyan,finite,1
10559,EN,MAT,know,who,select,cyan,finite,0
11410,EN,MATF,predict,where,find,magenta,finite,0
10495,EN,MATF,predict,where,find,magenta,finite,1
10327,EN,MATF,predict,where,find,magenta,finite,0
10762,EN,MATF,predict,where,find,magenta,finite,1
11101,EN,MATF,predict,where,find,magenta,finite,0
11299,EN,MATF,predict,where,find,magenta,finite,1
11821,EN,MATF,predict,where,find,magenta,finite,0
11290,EN,MATF,predict,where,find,magenta,finite,1
11254,EN,MATF,predict,where,find,magenta,finite,0
11491,EN,MATF,predict,where,find,magenta,finite,0
10942,EN,MATF,predict,where,find,magenta,finite,1
11284,EN,MATF,predict,where,find,magenta,finite,1
11479,EN,MATF,predict,where,find,magenta,finite,1
12001,EN,MATF,predict,where,find,magenta,finite,0
10567,EN,MATF,predict,where,find,magenta,finite,0
11593,EN,MATF,predict,where,find,magenta,finite,1
11893,EN,MATF,predict,where,find,magenta,finite,0
10387,EN,MATF,predict,where,find,magenta,finite,1
11887,EN,MATF,predict,where,find,magenta,finite,0
11839,EN,MATF,predict,where,find,magenta,finite,0
11326,EN,MATF,predict,where,find,magenta,finite,1
10486,EN,MATF,predict,where,find,magenta,finite,0
10984,EN,MATF,predict,where,find,magenta,finite,0
11437,EN,MATF,predict,where,find,magenta,finite,0
10576,EN,MATF,predict,where,find,magenta,finite,0
11410,EN,MATF,predict,who,recruit,magenta,finite,0
10495,EN,MATF,predict,who,recruit,magenta,finite,1
10327,EN,MATF,predict,who,recruit,magenta,finite,0
10762,EN,MATF,predict,who,recruit,magenta,finite,1
11101,EN,MATF,predict,who,recruit,magenta,finite,0
11299,EN,MATF,predict,who,recruit,magenta,finite,1
11821,EN,MATF,predict,who,recruit,magenta,finite,0
11290,EN,MATF,predict,who,recruit,magenta,finite,1
11254,EN,MATF,predict,who,recruit,magenta,finite,0
11491,EN,MATF,predict,who,recruit,magenta,finite,0
10942,EN,MATF,predict,who,recruit,magenta,finite,1
11284,EN,MATF,predict,who,recruit,magenta,finite,0
11479,EN,MATF,predict,who,recruit,magenta,finite,1
12001,EN,MATF,predict,who,recruit,magenta,finite,0
10567,EN,MATF,predict,who,recruit,magenta,finite,0
11593,EN,MATF,predict,who,recruit,magenta,finite,0
11893,EN,MATF,predict,who,recruit,magenta,finite,0
10387,EN,MATF,predict,who,recruit,magenta,finite,1
11887,EN,MATF,predict,who,recruit,magenta,finite,0
11839,EN,MATF,predict,who,recruit,magenta,finite,1
11326,EN,MATF,predict,who,recruit,magenta,finite,0
10486,EN,MATF,predict,who,recruit,magenta,finite,1
10984,EN,MATF,predict,who,recruit,magenta,finite,0
11437,EN,MATF,predict,who,recruit,magenta,finite,0
10576,EN,MATF,predict,who,recruit,magenta,finite,0
11410,EN,MATF,predict,where,hide,magenta,finite,0
10495,EN,MATF,predict,where,hide,magenta,finite,1
10327,EN,MATF,predict,where,hide,magenta,finite,0
10762,EN,MATF,predict,where,hide,magenta,finite,1
11101,EN,MATF,predict,where,hide,magenta,finite,1
11299,EN,MATF,predict,where,hide,magenta,finite,1
11821,EN,MATF,predict,where,hide,magenta,finite,0
11290,EN,MATF,predict,where,hide,magenta,finite,1
11254,EN,MATF,predict,where,hide,magenta,finite,1
11491,EN,MATF,predict,where,hide,magenta,finite,0
10942,EN,MATF,predict,where,hide,magenta,finite,1
11284,EN,MATF,predict,where,hide,magenta,finite,0
11479,EN,MATF,predict,where,hide,magenta,finite,1
12001,EN,MATF,predict,where,hide,magenta,finite,1
10567,EN,MATF,predict,where,hide,magenta,finite,0
11593,EN,MATF,predict,where,hide,magenta,finite,1
11893,EN,MATF,predict,where,hide,magenta,finite,1
10387,EN,MATF,predict,where,hide,magenta,finite,0
11887,EN,MATF,predict,where,hide,magenta,finite,0
11839,EN,MATF,predict,where,hide,magenta,finite,1
11326,EN,MATF,predict,where,hide,magenta,finite,1
10486,EN,MATF,predict,where,hide,magenta,finite,1
10984,EN,MATF,predict,where,hide,magenta,finite,1
11437,EN,MATF,predict,where,hide,magenta,finite,1
10576,EN,MATF,predict,where,hide,magenta,finite,0
11410,EN,MATF,predict,who,call,magenta,finite,0
10495,EN,MATF,predict,who,call,magenta,finite,1
10327,EN,MATF,predict,who,call,magenta,finite,0
10762,EN,MATF,predict,who,call,magenta,finite,1
11101,EN,MATF,predict,who,call,magenta,finite,1
11299,EN,MATF,predict,who,call,magenta,finite,1
11821,EN,MATF,predict,who,call,magenta,finite,0
11290,EN,MATF,predict,who,call,magenta,finite,1
11254,EN,MATF,predict,who,call,magenta,finite,1
11491,EN,MATF,predict,who,call,magenta,finite,0
10942,EN,MATF,predict,who,call,magenta,finite,1
11284,EN,MATF,predict,who,call,magenta,finite,0
11479,EN,MATF,predict,who,call,magenta,finite,1
12001,EN,MATF,predict,who,call,magenta,finite,1
10567,EN,MATF,predict,who,call,magenta,finite,0
11593,EN,MATF,predict,who,call,magenta,finite,0
11893,EN,MATF,predict,who,call,magenta,finite,0
10387,EN,MATF,predict,who,call,magenta,finite,0
11887,EN,MATF,predict,who,call,magenta,finite,1
11839,EN,MATF,predict,who,call,magenta,finite,1
11326,EN,MATF,predict,who,call,magenta,finite,1
10486,EN,MATF,predict,who,call,magenta,finite,1
10984,EN,MATF,predict,who,call,magenta,finite,1
11437,EN,MATF,predict,who,call,magenta,finite,1
10576,EN,MATF,predict,who,call,magenta,finite,0
11410,EN,MST,predict,where,view,magenta,finite,1
10495,EN,MST,predict,where,view,magenta,finite,1
10327,EN,MST,predict,where,view,magenta,finite,1
10762,EN,MST,predict,where,view,magenta,finite,1
11101,EN,MST,predict,where,view,magenta,finite,1
11299,EN,MST,predict,where,view,magenta,finite,1
11821,EN,MST,predict,where,view,magenta,finite,0
11290,EN,MST,predict,where,view,magenta,finite,1
11254,EN,MST,predict,where,view,magenta,finite,0
11491,EN,MST,predict,where,view,magenta,finite,0
10942,EN,MST,predict,where,view,magenta,finite,1
11284,EN,MST,predict,where,view,magenta,finite,1
11479,EN,MST,predict,where,view,magenta,finite,1
12001,EN,MST,predict,where,view,magenta,finite,1
10567,EN,MST,predict,where,view,magenta,finite,1
11593,EN,MST,predict,where,view,magenta,finite,1
11893,EN,MST,predict,where,view,magenta,finite,1
10387,EN,MST,predict,where,view,magenta,finite,1
11887,EN,MST,predict,where,view,magenta,finite,1
11839,EN,MST,predict,where,view,magenta,finite,0
11326,EN,MST,predict,where,view,magenta,finite,1
10486,EN,MST,predict,where,view,magenta,finite,1
10984,EN,MST,predict,where,view,magenta,finite,1
11437,EN,MST,predict,where,view,magenta,finite,1
10576,EN,MST,predict,where,view,magenta,finite,0
11410,EN,MST,predict,where,bury,magenta,finite,1
10495,EN,MST,predict,where,bury,magenta,finite,1
10327,EN,MST,predict,where,bury,magenta,finite,1
10762,EN,MST,predict,where,bury,magenta,finite,1
11101,EN,MST,predict,where,bury,magenta,finite,1
11299,EN,MST,predict,where,bury,magenta,finite,1
11821,EN,MST,predict,where,bury,magenta,finite,0
11290,EN,MST,predict,where,bury,magenta,finite,1
11254,EN,MST,predict,where,bury,magenta,finite,1
11491,EN,MST,predict,where,bury,magenta,finite,0
10942,EN,MST,predict,where,bury,magenta,finite,1
11284,EN,MST,predict,where,bury,magenta,finite,1
11479,EN,MST,predict,where,bury,magenta,finite,1
12001,EN,MST,predict,where,bury,magenta,finite,1
10567,EN,MST,predict,where,bury,magenta,finite,0
11593,EN,MST,predict,where,bury,magenta,finite,1
11893,EN,MST,predict,where,bury,magenta,finite,1
10387,EN,MST,predict,where,bury,magenta,finite,1
11887,EN,MST,predict,where,bury,magenta,finite,1
11839,EN,MST,predict,where,bury,magenta,finite,1
11326,EN,MST,predict,where,bury,magenta,finite,1
10486,EN,MST,predict,where,bury,magenta,finite,1
10984,EN,MST,predict,where,bury,magenta,finite,1
11437,EN,MST,predict,where,bury,magenta,finite,1
10576,EN,MST,predict,where,bury,magenta,finite,0
11410,EN,MST,predict,who,interview,magenta,finite,1
10495,EN,MST,predict,who,interview,magenta,finite,1
10327,EN,MST,predict,who,interview,magenta,finite,1
10762,EN,MST,predict,who,interview,magenta,finite,1
11101,EN,MST,predict,who,interview,magenta,finite,1
11299,EN,MST,predict,who,interview,magenta,finite,1
11821,EN,MST,predict,who,interview,magenta,finite,0
11290,EN,MST,predict,who,interview,magenta,finite,1
11254,EN,MST,predict,who,interview,magenta,finite,1
11491,EN,MST,predict,who,interview,magenta,finite,0
10942,EN,MST,predict,who,interview,magenta,finite,1
11284,EN,MST,predict,who,interview,magenta,finite,1
11479,EN,MST,predict,who,interview,magenta,finite,1
12001,EN,MST,predict,who,interview,magenta,finite,0
10567,EN,MST,predict,who,interview,magenta,finite,0
11593,EN,MST,predict,who,interview,magenta,finite,1
11893,EN,MST,predict,who,interview,magenta,finite,0
10387,EN,MST,predict,who,interview,magenta,finite,1
11887,EN,MST,predict,who,interview,magenta,finite,1
11839,EN,MST,predict,who,interview,magenta,finite,0
11326,EN,MST,predict,who,interview,magenta,finite,0
10486,EN,MST,predict,who,interview,magenta,finite,1
10984,EN,MST,predict,who,interview,magenta,finite,1
11437,EN,MST,predict,who,interview,magenta,finite,1
10576,EN,MST,predict,who,interview,magenta,finite,1
11410,EN,MST,predict,who,hire,magenta,finite,1
10495,EN,MST,predict,who,hire,magenta,finite,1
10327,EN,MST,predict,who,hire,magenta,finite,1
10762,EN,MST,predict,who,hire,magenta,finite,0
11101,EN,MST,predict,who,hire,magenta,finite,1
11299,EN,MST,predict,who,hire,magenta,finite,1
11821,EN,MST,predict,who,hire,magenta,finite,0
11290,EN,MST,predict,who,hire,magenta,finite,1
11254,EN,MST,predict,who,hire,magenta,finite,0
11491,EN,MST,predict,who,hire,magenta,finite,0
10942,EN,MST,predict,who,hire,magenta,finite,1
11284,EN,MST,predict,who,hire,magenta,finite,1
11479,EN,MST,predict,who,hire,magenta,finite,1
12001,EN,MST,predict,who,hire,magenta,finite,0
10567,EN,MST,predict,who,hire,magenta,finite,1
11593,EN,MST,predict,who,hire,magenta,finite,0
11893,EN,MST,predict,who,hire,magenta,finite,1
10387,EN,MST,predict,who,hire,magenta,finite,0
11887,EN,MST,predict,who,hire,magenta,finite,1
11839,EN,MST,predict,who,hire,magenta,finite,0
11326,EN,MST,predict,who,hire,magenta,finite,1
10486,EN,MST,predict,who,hire,magenta,finite,1
10984,EN,MST,predict,who,hire,magenta,finite,1
11437,EN,MST,predict,who,hire,magenta,finite,1
10576,EN,MST,predict,who,hire,magenta,finite,0
11410,EN,MAT,predict,where,store,magenta,finite,1
10495,EN,MAT,predict,where,store,magenta,finite,1
10327,EN,MAT,predict,where,store,magenta,finite,1
10762,EN,MAT,predict,where,store,magenta,finite,1
11101,EN,MAT,predict,where,store,magenta,finite,1
11299,EN,MAT,predict,where,store,magenta,finite,1
11821,EN,MAT,predict,where,store,magenta,finite,1
11290,EN,MAT,predict,where,store,magenta,finite,1
11254,EN,MAT,predict,where,store,magenta,finite,1
11491,EN,MAT,predict,where,store,magenta,finite,1
10942,EN,MAT,predict,where,store,magenta,finite,1
11284,EN,MAT,predict,where,store,magenta,finite,1
11479,EN,MAT,predict,where,store,magenta,finite,1
12001,EN,MAT,predict,where,store,magenta,finite,1
10567,EN,MAT,predict,where,store,magenta,finite,1
11593,EN,MAT,predict,where,store,magenta,finite,1
11893,EN,MAT,predict,where,store,magenta,finite,1
10387,EN,MAT,predict,where,store,magenta,finite,0
11887,EN,MAT,predict,where,store,magenta,finite,1
11839,EN,MAT,predict,where,store,magenta,finite,1
11326,EN,MAT,predict,where,store,magenta,finite,1
10486,EN,MAT,predict,where,store,magenta,finite,1
10984,EN,MAT,predict,where,store,magenta,finite,1
11437,EN,MAT,predict,where,store,magenta,finite,1
10576,EN,MAT,predict,where,store,magenta,finite,1
11410,EN,MAT,predict,where,sell,magenta,finite,0
10495,EN,MAT,predict,where,sell,magenta,finite,1
10327,EN,MAT,predict,where,sell,magenta,finite,1
10762,EN,MAT,predict,where,sell,magenta,finite,0
11101,EN,MAT,predict,where,sell,magenta,finite,1
11299,EN,MAT,predict,where,sell,magenta,finite,1
11821,EN,MAT,predict,where,sell,magenta,finite,1
11290,EN,MAT,predict,where,sell,magenta,finite,1
11254,EN,MAT,predict,where,sell,magenta,finite,1
11491,EN,MAT,predict,where,sell,magenta,finite,0
10942,EN,MAT,predict,where,sell,magenta,finite,1
11284,EN,MAT,predict,where,sell,magenta,finite,1
11479,EN,MAT,predict,where,sell,magenta,finite,0
12001,EN,MAT,predict,where,sell,magenta,finite,1
10567,EN,MAT,predict,where,sell,magenta,finite,0
11593,EN,MAT,predict,where,sell,magenta,finite,0
11893,EN,MAT,predict,where,sell,magenta,finite,1
10387,EN,MAT,predict,where,sell,magenta,finite,0
11887,EN,MAT,predict,where,sell,magenta,finite,1
11839,EN,MAT,predict,where,sell,magenta,finite,1
11326,EN,MAT,predict,where,sell,magenta,finite,1
10486,EN,MAT,predict,where,sell,magenta,finite,1
10984,EN,MAT,predict,where,sell,magenta,finite,1
11437,EN,MAT,predict,where,sell,magenta,finite,0
10576,EN,MAT,predict,where,sell,magenta,finite,0
11410,EN,MAT,predict,who,invite,magenta,finite,1
10495,EN,MAT,predict,who,invite,magenta,finite,1
10327,EN,MAT,predict,who,invite,magenta,finite,1
10762,EN,MAT,predict,who,invite,magenta,finite,1
11101,EN,MAT,predict,who,invite,magenta,finite,1
11299,EN,MAT,predict,who,invite,magenta,finite,1
11821,EN,MAT,predict,who,invite,magenta,finite,1
11290,EN,MAT,predict,who,invite,magenta,finite,1
11254,EN,MAT,predict,who,invite,magenta,finite,1
11491,EN,MAT,predict,who,invite,magenta,finite,1
10942,EN,MAT,predict,who,invite,magenta,finite,1
11284,EN,MAT,predict,who,invite,magenta,finite,1
11479,EN,MAT,predict,who,invite,magenta,finite,1
12001,EN,MAT,predict,who,invite,magenta,finite,1
10567,EN,MAT,predict,who,invite,magenta,finite,1
11593,EN,MAT,predict,who,invite,magenta,finite,1
11893,EN,MAT,predict,who,invite,magenta,finite,1
10387,EN,MAT,predict,who,invite,magenta,finite,1
11887,EN,MAT,predict,who,invite,magenta,finite,1
11839,EN,MAT,predict,who,invite,magenta,finite,1
11326,EN,MAT,predict,who,invite,magenta,finite,1
10486,EN,MAT,predict,who,invite,magenta,finite,1
10984,EN,MAT,predict,who,invite,magenta,finite,1
11437,EN,MAT,predict,who,invite,magenta,finite,1
10576,EN,MAT,predict,who,invite,magenta,finite,1
11410,EN,MAT,predict,who,select,magenta,finite,1
10495,EN,MAT,predict,who,select,magenta,finite,1
10327,EN,MAT,predict,who,select,magenta,finite,1
10762,EN,MAT,predict,who,select,magenta,finite,1
11101,EN,MAT,predict,who,select,magenta,finite,1
11299,EN,MAT,predict,who,select,magenta,finite,1
11821,EN,MAT,predict,who,select,magenta,finite,1
11290,EN,MAT,predict,who,select,magenta,finite,1
11254,EN,MAT,predict,who,select,magenta,finite,1
11491,EN,MAT,predict,who,select,magenta,finite,1
10942,EN,MAT,predict,who,select,magenta,finite,1
11284,EN,MAT,predict,who,select,magenta,finite,1
11479,EN,MAT,predict,who,select,magenta,finite,1
12001,EN,MAT,predict,who,select,magenta,finite,1
10567,EN,MAT,predict,who,select,magenta,finite,1
11593,EN,MAT,predict,who,select,magenta,finite,1
11893,EN,MAT,predict,who,select,magenta,finite,1
10387,EN,MAT,predict,who,select,magenta,finite,1
11887,EN,MAT,predict,who,select,magenta,finite,1
11839,EN,MAT,predict,who,select,magenta,finite,1
11326,EN,MAT,predict,who,select,magenta,finite,1
10486,EN,MAT,predict,who,select,magenta,finite,1
10984,EN,MAT,predict,who,select,magenta,finite,1
11437,EN,MAT,predict,who,select,magenta,finite,1
10576,EN,MAT,predict,who,select,magenta,finite,1
11410,EN,MAF,predict,where,locate,magenta,finite,0
10495,EN,MAF,predict,where,locate,magenta,finite,0
10327,EN,MAF,predict,where,locate,magenta,finite,0
10762,EN,MAF,predict,where,locate,magenta,finite,1
11101,EN,MAF,predict,where,locate,magenta,finite,1
11299,EN,MAF,predict,where,locate,magenta,finite,0
11821,EN,MAF,predict,where,locate,magenta,finite,0
11290,EN,MAF,predict,where,locate,magenta,finite,0
